"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES"
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-02-22","1.12",",,W"," 2128",",,W","0.00","T,,W",,,"68",",,W","48",",,W","   40",",,W","   30",",,W","6.9",",,W","10.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-02-23","1.12",",,W"," 1505",",,W","0.00",",,W",,,"74",",,W","50",",,W","  120",",,W","  140",",,W","10.1",",,W","17.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-02-24","2.01",",,W"," 1452",",,W","0.00",",,W",,,"75",",,W","48",",,W","  100",",,W","   90",",,W","8.9",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-02-25","6.93",",,W"," 1741",",,W","0.00",",,W",,,"79",",,W","48",",,W","  290",",,W","  280",",,W","21.9",",,W","32.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-02-26","5.14",",,W"," 0032",",,W","0.00",",,W",,,"54",",,W","33",",,W","  300",",,W","  300",",,W","17.0",",,W","25.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-02-27","1.57",",,W"," 1242",",,W","0.00",",,W",,,"63",",,W","32",",,W","  100",",,W","  130",",,W","12.1",",,W","16.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-02-28","1.57",",,W"," 1502",",,W","0.00","T,,W",,,"75",",,W","47",",,W","  160",",,W","  150",",,W","10.1",",,W","17.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-03-01","5.82",",,W"," 1915",",,W","0.82",",,W",,,"76",",,W","57",",,W","  280",",,W","  290",",,W","19.9",",,W","30.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-03-02","8.72",",,W"," 0235",",,W","0.00",",,W",,,"61",",,W","38",",,W","  290",",,W","  270",",,W","23.0",",,W","34.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-03-03","5.82",",,W"," 1225",",,W","0.00",",,W",,,"52",",,W","30",",,W","  290",",,W","  290",",,W","23.0",",,W","34.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-03-04","2.46",",,W"," 1347",",,W","0.00",",,W",,,"53",",,W","25",",,W","  300",",,W","  310",",,W","14.1",",,W","18.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-03-05","4.70",",,W"," 0856",",,W","0.00",",,W",,,"52",",,W","31",",,W","   50",",,W","   40",",,W","14.1",",,W","19.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-03-06","1.57",",,W"," 1212",",,W","0.00",",,W",,,"64",",,W","31",",,W","  210",",,W","  200",",,W","8.1",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-03-07","3.80",",,W"," 1153",",,W","0.00","T,,W",,,"73",",,W","46",",,W","  210",",,W","  250",",,W","12.1",",,W","21.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-03-08","6.71",",,W"," 0619",",,W","0.03",",,W",,,"69",",,W","47",",,W","  310",",,W","  310",",,W","21.9",",,W","34.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-03-09","2.46",",,W"," 1435",",,W","0.00",",,W",,,"74",",,W","42",",,W","  270",",,W","  280",",,W","12.1",",,W","21.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-03-10","6.71",",,W"," 1338",",,W","0.02",",,W",,,"68",",,W","35",",,W","  310",",,W","  290",",,W","25.1",",,W","40.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-03-11","4.03",",,W"," 1441",",,W","0.00",",,W",,,"49",",,W","30",",,W","  290",",,W","  280",",,W","16.1",",,W","21.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-03-12","3.36",",,W"," 0132",",,W","0.01",",,W",,,"47",",,W","30",",,W","   30",",,W","   50",",,W","12.1",",,W","17.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-03-13","6.49",",,W"," 1212",",,W","0.56",",,W",,,"43",",,W","27",",,W","   50",",,W","   40",",,W","15.0",",,W","23.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-03-14","11.18",",,W"," 1927",",,W","0.12",",,W",,,"51",",,W","29",",,W","  300",",,W","  280",",,W","23.0",",,W","40.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-03-15","11.41",",,W"," 1127",",,W","0.00",",,W",,,"39",",,W","22",",,W","  280",",,W","  290",",,W","21.9",",,W","34.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-03-16","5.37",",,W"," 1211",",,W","0.00",",,W",,,"48",",,W","22",",,W","  290",",,W","  290",",,W","17.0",",,W","23.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-03-17","1.79",",,W"," 1256",",,W","0.02",",,W",,,"57",",,W","23",",,W","  140",",,W","  180",",,W","8.9",",,W","13.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-03-18","3.36",",,W"," 1754",",,W","0.17",",,W",,,"64",",,W","43",",,W","  300",",,W","  290",",,W","21.9",",,W","36.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-03-19","6.93",",,W"," 1216",",,W","0.00",",,W",,,"58",",,W","38",",,W","   40",",,W","  310",",,W","16.1",",,W","27.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-03-20","2.91",",,W"," 1304",",,W","0.00",",,W",,,"65",",,W","31",",,W","  280",",,W","  280",",,W","12.1",",,W","18.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-03-21","3.58",",,W"," 1315",",,W","0.18",",,W",,,"82",",,W","46",",,W","  290",",,W","  280",",,W","14.1",",,W","19.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-03-22","8.72",",,W"," 1321",",,W","0.00",",,W",,,"64",",,W","39",",,W","   40",",,W","  310",",,W","18.1",",,W","27.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-03-23","4.47",",,W"," 0903",",,W","0.00",",,W",,,"55",",,W","33",",,W","   40",",,W","   30",",,W","13.0",",,W","16.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-03-24","2.91",",,W"," 1328",",,W","0.00",",,W",,,"71",",,W","35",",,W","  260",",,W","  250",",,W","12.1",",,W","19.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-03-25","2.68",",,W"," 1227",",,W","0.00",",,W",,,"75",",,W","50",",,W","  230",",,W","  290",",,W","10.1",",,W","17.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-03-26","2.91",",,W"," 1333",",,W","0.00","T,,W",,,"75",",,W","50",",,W","  130",",,W","  120",",,W","14.1",",,W","21.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-03-27","2.46",",,W"," 1031",",,W","0.14",",,W",,,"79",",,W","58",",,W","  250",",,W","  170",",,W","8.9",",,W","17.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-03-28","4.25",",,W"," 1546",",,W","0.09",",,W",,,"79",",,W","60",",,W","  290",",,W","  290",",,W","15.0",",,W","21.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-03-29","4.92",",,W"," 0812",",,W","0.00",",,W",,,"73",",,W","55",",,W","   50",",,W","   40",",,W","14.1",",,W","19.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-03-30","5.37",",,W"," 1307",",,W","0.00",",,W",,,"66",",,W","55",",,W","   70",",,W","   80",",,W","14.1",",,W","19.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-03-31","6.71",",,W"," 1430",",,W","0.32",",,W",,,"78",",,W","57",",,W","  310",",,W","  220",",,W","19.9",",,W","28.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-04-01","8.05",",,W"," 2007",",,W","0.00",",,W",,,"74",",,W","53",",,W","  290",",,W","  330",",,W","15.0",",,W","21.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-04-02","3.58",",,W"," 0912",",,W","0.00",",,W",,,"68",",,W","48",",,W","   50",",,W","   30",",,W","13.0",",,W","19.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-04-03","3.80",",,W"," 1242",",,W","0.43",",,W",,,"75",",,W","47",",,W","  120",",,W","  110",",,W","14.1",",,W","21.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-04-04","4.92",",,W"," 1118",",,W","0.00",",,W",,,"81",",,W","61",",,W","  260",",,W","  270",",,W","13.0",",,W","21.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-04-05","4.03",",,W"," 1819",",,W","0.35",",,W",,,"76",",,W","52",",,W","  130",",,W","  120",",,W","14.1",",,W","21.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-04-06","6.71",",,W"," 1010",",,W","0.13",",,W",,,"66",",,W","49",",,W","  280",",,W","  240",",,W","21.0",",,W","34.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-04-07","10.07",",,W"," 1141",",,W","0.00",",,W",,,"57",",,W","40",",,W","  280",",,W","  290",",,W","25.1",",,W","35.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-04-08","2.91",",,W"," 1130",",,W","0.00",",,W",,,"65",",,W","33",",,W","  280",",,W","  320",",,W","15.0",",,W","19.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-04-09","1.57",",,W"," 1409",",,W","0.00",",,W",,,"76",",,W","36",",,W","  290",",,W","  280",",,W","10.1",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-04-10","2.24",",,W"," 1308",",,W","0.00",",,W",,,"77",",,W","46",",,W","  160",",,W","  250",",,W","8.9",",,W","17.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-04-11","2.91",",,W"," 0944",",,W","0.00",",,W",,,"81",",,W","55",",,W","  250",",,W","  260",",,W","10.1",",,W","19.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-04-12","3.13",",,W"," 0943",",,W","0.00",",,W",,,"81",",,W","58",",,W","  270",",,W","  190",",,W","8.9",",,W","15.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-04-13","5.59",",,W"," 0905",",,W","0.00",",,W",,,"80",",,W","54",",,W","   50",",,W","   50",",,W","17.0",",,W","23.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-04-14","2.01",",,W"," 1113",",,W","0.00",",,W",,,"78",",,W","51",",,W","  110",",,W","  190",",,W","10.1",",,W","16.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-04-15","2.24",",,W"," 1601",",,W","0.00",",,W",,,"83",",,W","56",",,W","  260",",,W","  210",",,W","10.1",",,W","21.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-04-16","4.47",",,W"," 0910",",,W","0.00",",,W",,,"81",",,W","59",",,W","  240",",,W","  100",",,W","12.1",",,W","21.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-04-17","4.03",",,W"," 1609",",,W","0.03",",,W",,,"84",",,W","62",",,W","  310",",,W","  340",",,W","21.0",",,W","33.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-04-18","6.93",",,W"," 0942",",,W","0.01",",,W",,,"73",",,W","54",",,W","   50",",,W","   30",",,W","16.1",",,W","21.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-04-19","3.36",",,W"," 1349",",,W","0.02",",,W",,,"67",",,W","55",",,W","   30",",,W","  250",",,W","8.9",",,W","21.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-04-20","2.01",",,W"," 1735",",,W","0.00",",,W",,,"83",",,W","55",",,W","  280",",,W","  210",",,W","14.1",",,W","30.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-04-21","4.03",",,W"," 2157",",,W","0.24",",,W",,,"88",",,W","65",",,W","  290",",,W","  280",",,W","15.0",",,W","21.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-04-22","5.59",",,W"," 1638",",,W","0.00","T,,W",,,"84",",,W","55",",,W","  320",",,W","  330",",,W","17.0",",,W","33.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-04-23","9.40",",,W"," 1318",",,W","1.06",",,W",,,"55",",,W","52",",,W","   50",",,W","   50",",,W","17.0",",,W","23.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-04-24","8.50",",,W"," 2043",",,W","2.84",",,W",,,"58",",,W","52",",,W","   30",",,W","   30",",,W","18.1",",,W","27.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-04-25","6.04",",,W"," 0107",",,W","1.39",",,W",,,"66",",,W","57",",,W","   20",",,W","   30",",,W","13.0",",,W","19.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-04-26","2.68",",,W"," 1131",",,W","0.00",",,W",,,"80",",,W","54",",,W","  280",",,W","  230",",,W","10.1",",,W","18.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-04-27","2.91",",,W"," 1254",",,W","0.01",",,W",,,"80",",,W","58",",,W","  160",",,W","  220",",,W","10.1",",,W","17.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-04-28","2.01",",,W"," 1647",",,W","0.00",",,W",,,"86",",,W","64",",,W","  230",",,W","  210",",,W","8.1",",,W","18.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-04-29","2.46",",,W"," 1516",",,W","0.00",",,W",,,"87",",,W","72",",,W","  170",",,W","  180",",,W","8.1",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-04-30","2.91",",,W"," 1627",",,W","0.00","T,,W",,,"85",",,W","67",",,W","  230",",,W","  230",",,W","14.1",",,W","21.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-05-01","6.26",",,W"," 1250",",,W","0.41",",,W",,,"83",",,W","68",",,W","  160",",,W","  170",",,W","14.1",",,W","25.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-05-02","5.14",",,W"," 1409",",,W","0.00",",,W",,,"75",",,W","57",",,W","  280",",,W","  250",",,W","13.0",",,W","21.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-05-03","3.80",",,W"," 1140",",,W","0.00",",,W",,,"78",",,W","51",",,W","  310",",,W","  280",",,W","13.0",",,W","19.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-05-04","5.82",",,W"," 1303",",,W","0.74",",,W",,,"78",",,W","55",",,W","  120",",,W","  100",",,W","14.1",",,W","28.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-05-05","5.37",",,W"," 0330",",,W","0.98",",,W",,,"77",",,W","56",",,W","  250",",,W","  220",",,W","13.0",",,W","23.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-05-06","6.71",",,W"," 1411",",,W","0.02",",,W",,,"66",",,W","51",",,W","  270",",,W","  290",",,W","18.1",",,W","27.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-05-07","5.37",",,W"," 1058",",,W","0.00",",,W",,,"68",",,W","45",",,W","  290",",,W","  290",",,W","16.1",",,W","21.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-05-08","5.82",",,W"," 1208",",,W","0.00",",,W",,,"71",",,W","42",",,W","  290",",,W","  290",",,W","19.9",",,W","27.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-05-09","0.89",",,W"," 1417",",,W","0.04",",,W",,,"63",",,W","43",",,W","  360",",,W","  220",",,W","6.0",",,W","11.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-05-10","2.91",",,W"," 0037",",,W","0.24",",,W",,,"83",",,W","56",",,W","  280",",,W","   10",",,W","8.9",",,W","16.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-05-11","3.80",",,W"," 2014",",,W","0.01",",,W",,,"84",",,W","61",",,W","  340",",,W","  360",",,W","17.0",",,W","30.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-05-12","7.16",",,W"," 0026",",,W","0.08",",,W",,,"61",",,W","54",",,W","   40",",,W","   30",",,W","16.1",",,W","21.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-05-13","3.58",",,W"," 0900",",,W","0.21",",,W",,,"67",",,W","52",",,W","   40",",,W","  360",",,W","8.9",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-05-14","4.70",",,W"," 1415",",,W","0.00",",,W",,,"82",",,W","51",",,W","  280",",,W","  290",",,W","13.0",",,W","17.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-05-15","4.47",",,W"," 1036",",,W","0.00",",,W",,,"84",",,W","62",",,W","  310",",,W","  300",",,W","15.0",",,W","19.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-05-16","2.24",",,W"," 0843",",,W","0.00",",,W",,,"87",",,W","56",",,W","  110",",,W","   60",",,W","8.9",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-05-17","2.68",",,W"," 1516",",,W","0.00",",,W",,,"89",",,W","63",",,W","  260",",,W","  220",",,W","10.1",",,W","16.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-05-18","3.36",",,W"," 0906",",,W","0.00",",,W",,,"86",",,W","66",",,W","  220",",,W","  270",",,W","8.9",",,W","15.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-05-19","4.25",",,W"," 1638",",,W","0.00","T,,W",,,"88",",,W","66",",,W","  310",",,W","  330",",,W","23.0",",,W","38.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-05-20","4.92",",,W"," 2026",",,W","0.00",",,W",,,"90",",,W","65",",,W","   60",",,W","   60",",,W","16.1",",,W","23.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-05-21","6.49",",,W"," 0021",",,W","0.27",",,W",,,"74",",,W","60",",,W","   50",",,W","   60",",,W","14.1",",,W","19.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-05-22","4.03",",,W"," 1028",",,W","0.65",",,W",,,"80",",,W","66",",,W","  280",",,W","  280",",,W","13.0",",,W","19.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-05-23","3.80",",,W"," 1511",",,W","0.60",",,W",,,"71",",,W","64",",,W","   50",",,W","   20",",,W","10.1",",,W","13.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-05-24","2.01",",,W"," 2353",",,W","0.35",",,W",,,"72",",,W","63",",,W","  140",",,W","  110",",,W","8.9",",,W","16.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-05-25","4.03",",,W"," 1237",",,W","0.45",",,W",,,"73",",,W","59",",,W","  280",",,W","  290",",,W","16.1",",,W","29.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-05-26","5.37",",,W"," 1039",",,W","0.00",",,W",,,"80",",,W","57",",,W","  290",",,W","  280",",,W","17.0",",,W","25.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-05-27","2.01",",,W"," 1331",",,W","0.04",",,W",,,"87",",,W","58",",,W","  260",",,W","  200",",,W","8.9",",,W","15.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-05-28","3.80",",,W"," 0343",",,W","0.11",",,W",,,"85",",,W","65",",,W","  280",",,W","  280",",,W","12.1",",,W","17.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-05-29","3.58",",,W"," 1957",",,W","0.17",",,W",,,"86",",,W","62",",,W","  290",",,W","  280",",,W","12.1",",,W","17.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-05-30","1.12",",,W"," 1122",",,W","0.00","T,,W",,,"81",",,W","66",",,W","  300",",,W","  300",",,W","8.9",",,W","12.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-05-31","2.91",",,W"," 1956",",,W","0.00",",,W",,,"85",",,W","65",",,W","  320",",,W","  320",",,W","12.1",",,W","19.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-06-01","1.79",",,W"," 1333",",,W","0.09",",,W",,,"85",",,W","61",",,W","  280",",,W","  210",",,W","8.9",",,W","12.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-06-02","3.13",",,W"," 1337",",,W","0.00",",,W",,,"84",",,W","62",",,W","  330",",,W","  290",",,W","12.1",",,W","16.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-06-03","2.01",",,W"," 1334",",,W","0.00",",,W",,,"86",",,W","59",",,W","  340",",,W","  270",",,W","8.9",",,W","13.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-06-04","2.01",",,W"," 1626",",,W","0.50",",,W",,,"89",",,W","60",",,W","  250",",,W","  240",",,W","16.1",",,W","25.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-06-05","2.91",",,W"," 1043",",,W","1.40",",,W",,,"82",",,W","65",",,W","  340",",,W","  170",",,W","10.1",",,W","19.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-06-06","3.58",",,W"," 0946",",,W","0.00",",,W",,,"83",",,W","64",",,W","  330",",,W","  340",",,W","13.0",",,W","19.0",",,W",,,,
